track_id,album_title,album_tracks,artist_latitude,artist_longitude,artist_name,duration,favorites,genre_top,genres,genres_all,interest,listens,title,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,spectral_bandwidth_kurtosis_01,spectral_bandwidth_max_01,spectral_bandwidth_mean_01,spectral_bandwidth_median_01,spectral_bandwidth_min_01,spectral_bandwidth_skew_01,spectral_bandwidth_std_01,spectral_centroid_kurtosis_01,spectral_centroid_max_01,spectral_centroid_mean_01,spectral_centroid_median_01,spectral_centroid_min_01,spectral_centroid_skew_01,spectral_centroid_std_01,spectral_rolloff_kurtosis_01,spectral_rolloff_max_01,spectral_rolloff_mean_01,spectral_rolloff_median_01,spectral_rolloff_min_01,spectral_rolloff_skew_01,spectral_rolloff_std_01,genres_names,genres_all_names,log_duration,log_listens,log_favorites,duration_min,favorites_per_listen,genre_encoded
17991,Antique Phonograph Music Program 01/13/2009,13,,,Frances White,141,3,Old-Time / Historic,[8],[8],1443,1153,Six Times Six is Thirty Six,0.9957964501,0.432663508,0.0308901326,0.7919238238,0.1876657819,0.0562848293,160.905,0.4538579845,38.277305603,3420.8518066,654.24407959,626.49291992,351.46646118,3.2762777805,184.1534729,335.67584229,5581.375,666.22412109,635.2130127,431.58059692,13.538141251,178.98130798,210.98805237,9474.609375,1091.1156006,1065.8935547,473.73046875,10.012244225,363.63684082,['Old-Time / Historic'],['Old-Time / Historic'],4.955827057601261,7.050989447068045,1.3862943611198906,2.35,0.0025996533795493936,11
17992,Antique Phonograph Music Program 01/13/2009,13,,,Fred van Eps,166,10,Old-Time / Historic,[8],[8],7190,6038,Irish Hearts,0.9957964501,0.507244398,0.4088865116,0.9728700043,0.2364470302,0.0403803764,128.04,0.9447123989,173.38378906,3432.1870117,530.3369751,501.71871948,369.58059692,10.714296341,150.39907837,484.17224121,5871.4262695,754.19244385,742.2979126,523.13360596,19.389186859,171.53437805,522.03369141,9463.8427734,1129.5302734,1098.1933594,796.72851562,21.69383812,315.3321228,['Old-Time / Historic'],['Old-Time / Historic'],5.117993812416755,8.705993714307901,2.3978952727983707,2.7666666666666666,0.0016559032952475575,11
17993,Antique Phonograph Music Program 01/13/2009,13,,,George Gaskin,146,0,Old-Time / Historic,[8],[8],852,630,Mandy Lee,0.9957964501,0.3275674678,0.12832005,0.9401932476,0.3159727517,0.0495280685,70.192,0.0697514156,78.80796814,3478.3105469,523.33850098,474.44866943,296.3392334,6.6841807365,202.4322052,197.47994995,5607.3271484,653.37927246,593.39916992,383.20959473,11.219202995,247.16981506,168.80900574,9431.5429688,1010.9127197,968.99414062,473.73046875,10.410072327,471.35882568,['Old-Time / Historic'],['Old-Time / Historic'],4.990432586778736,6.447305862541213,0.0,2.433333333333333,0.0,11
17994,Antique Phonograph Music Program 01/13/2009,13,,,George Stehl,180,5,Old-Time / Historic,[8],[8],1752,1349,Original Jigs and Reels,0.9957964501,0.3547162376,0.1431128807,0.9728700043,0.1090356918,0.0764982484,129.198,0.8745351165,155.16677856,3516.7346191,582.86364746,560.48120117,365.75067139,8.5455369949,133.28237915,651.36547852,5709.6245117,700.88275146,686.55651855,505.84338379,21.38617897,149.46168518,563.44342041,9722.2412109,1092.3321533,1076.6601562,624.46289062,19.944013596,281.46185303,['Old-Time / Historic'],['Old-Time / Historic'],5.198497031265826,7.2078598714324755,1.791759469228055,3.0,0.003703703703703704,11
17995,Antique Phonograph Music Program 01/13/2009,13,,,Harry Champion,168,4,Old-Time / Historic,[8],[8],1484,1161,Little Bit of Cucumber,0.9957964501,0.6597869871,0.2246048574,0.9376580634,0.3634073827,0.1375879999,88.81,0.8110493988,8.807975769,3202.9604492,633.59655762,597.31280518,319.30593872,1.3997641802,167.54321289,396.55453491,5496.921875,649.54437256,635.39520264,378.47518921,10.244271278,117.71990967,324.09576416,9356.1767578,1026.7758789,1033.59375,473.73046875,8.5186929703,212.31878662,['Old-Time / Historic'],['Old-Time / Historic'],5.1298987149230735,7.057897937411856,1.6094379124341003,2.8,0.0034423407917383822,11
17996,Antique Phonograph Music Program 01/13/2009,13,,,Irene Franklin,188,1,Old-Time / Historic,[8],[8],1259,977,I Want to Be a Janitor's Child,0.9957964501,0.2857049402,0.1611557739,0.9711590945,0.212352044,0.0924899611,45.118,0.3394160242,192.18804932,3496.6635742,545.87145996,525.87359619,360.52987671,11.158008575,148.24076843,428.27667236,5648.5874023,748.72839355,737.16290283,470.61251831,17.607578278,178.94447327,409.31613159,9506.9091797,1133.4527588,1087.4267578,710.59570312,18.188167572,338.65176392,['Old-Time / Historic'],['Old-Time / Historic'],5.241747015059643,6.885509670034818,0.6931471805599453,3.1333333333333333,0.0010224948875255625,11
17997,Antique Phonograph Music Program 01/13/2009,13,,,Irving and Jack Kaufman,168,1,Old-Time / Historic,[8],[8],936,686,Just Leave it to Me,0.9957964501,0.5310127339,0.1576209263,0.9704108644,0.2292617531,0.0427986651,126.328,0.402705588,114.69299316,3355.1308594,569.97827148,550.01629639,363.49694824,8.8258628845,157.54821777,274.70581055,5680.4208984,772.5267334,745.40734863,480.91983032,10.089324951,155.3946228,361.82867432,9442.3095703,1186.5429688,1162.7929688,559.86328125,14.183269501,266.89068604,['Old-Time / Historic'],['Old-Time / Historic'],5.1298987149230735,6.532334292222349,0.6931471805599453,2.8,0.001455604075691412,11
17998,Antique Phonograph Music Program 01/13/2009,13,,,John J. Kimmel,169,4,Old-Time / Historic,[8],[8],2184,1793,Medley of Jigs,0.9957871346,0.5716667415,0.3338168898,0.9726585811,0.1439057065,0.1066961449,65.858,0.8773127601,469.90472412,3328.3591309,515.13433838,504.05865479,394.51361084,15.342647552,81.400680542,805.84381104,5614.9121094,578.72192383,579.56726074,344.96810913,20.162443161,115.59566498,1091.4910889,9485.3759766,987.66955566,1001.2939453,538.33007812,25.874849319,191.84443665,['Old-Time / Historic'],['Old-Time / Historic'],5.135798437050262,7.492203042618741,1.6094379124341003,2.816666666666667,0.002229654403567447,11
17999,Antique Phonograph Music Program 01/13/2009,13,,,Lasses White Minstrel Company with Al Bernard,253,0,Old-Time / Historic,[8],[8],1276,992,Old Time Minstrels Part One,0.9957805983,0.3618421519,0.0630994189,0.8750392427,0.3065750219,0.102918033,65.95,0.1797648226,13.802942276,3458.3708496,641.88977051,586.71539307,337.4029541,1.7629374266,194.48419189,185.31356812,5624.7866211,763.96264648,743.14892578,426.80197144,7.0399484634,163.57827759,332.12231445,9474.609375,1174.9237061,1184.3261719,473.73046875,10.732981682,260.55657959,['Old-Time / Historic'],['Old-Time / Historic'],5.537334267018537,6.900730664045173,0.0,4.216666666666667,0.0,11
18000,Antique Phonograph Music Program 01/27/2009,11,,,Zez Confrey,181,1,Old-Time / Historic,[8],[8],3208,2803,Coaxing the Piano,0.9957964501,0.3470535028,0.1198194025,0.9059753194,0.1757118321,0.0361950777,128.36,0.8523569394,129.9463501,3521.8549805,479.52798462,447.19445801,289.97787476,9.9590044022,192.9680481,344.92541504,5598.7348633,460.27249146,434.69915771,300.02218628,17.277645111,229.35734558,253.92524719,9474.609375,655.95318604,592.16308594,376.83105469,14.643177032,460.98031616,['Old-Time / Historic'],['Old-Time / Historic'],5.204006687076795,7.938802248154481,0.6931471805599453,3.0166666666666666,0.0003566333808844508,11
18001,Antique Phonograph Music Program 01/27/2009,11,,,Arthur Collins,144,2,Old-Time / Historic,[8],[8],1649,1374,"If I'm Going to Die, I'm Going to Have Some Fun",0.9957964501,0.5077457121,0.3630925495,0.9719275361,0.6558066023,0.4871608859,111.51,0.9473829972,132.00384521,3475.0036621,611.89038086,584.5635376,417.00857544,9.7278118134,174.68093872,293.6675415,5559.5664062,863.20336914,844.67565918,560.97137451,14.357581139,204.90254211,290.19226074,9366.9433594,1323.1422119,1281.2255859,915.16113281,15.311325073,386.74700928,['Old-Time / Historic'],['Old-Time / Historic'],4.976733742420574,7.226209010100671,1.0986122886681098,2.4,0.0014545454545454545,11
18002,Antique Phonograph Music Program 01/27/2009,11,,,Guy Maiere and Lee Pattison,176,1,Old-Time / Historic,[8],[8],1180,904,Espana Rhapsody,0.9957964501,0.3152722362,0.1088948282,0.9246366616,0.1093567009,0.0351367791,145.933,0.3764753603,117.22426605,3420.6696777,523.11358643,488.63650513,0.0,8.289645195,170.93377686,431.3265686,6201.7084961,557.0335083,532.64941406,0.0,18.512029648,191.44894409,418.78158569,9808.3740234,877.79034424,839.79492188,0.0,18.88794899,355.8197937,['Old-Time / Historic'],['Old-Time / Historic'],5.176149732573829,6.807934943699926,0.6931471805599453,2.933333333333333,0.0011049723756906078,11
18003,Antique Phonograph Music Program 01/27/2009,11,,,Handy's Orchestra,173,0,Old-Time / Historic,[8],[8],1091,869,The Old Town Pump,0.9957964501,0.4032786664,0.1895997017,0.9728700043,0.2600837466,0.0353161634,86.798,0.3291440397,232.94207764,3423.2043457,491.62332153,474.93740845,368.47021484,13.344772339,141.18559265,570.03436279,6228.7695312,647.86517334,634.18481445,450.46691895,17.773672104,132.79304504,454.165802,9808.3740234,1073.4261475,1044.3603516,753.66210938,19.415182114,275.67987061,['Old-Time / Historic'],['Old-Time / Historic'],5.159055299214529,6.76849321164863,0.0,2.8833333333333333,0.0,11
18004,Antique Phonograph Music Program 01/27/2009,11,,,Hayden Quartert,118,4,Old-Time / Historic,[8],[8],1274,1035,The Owl and the Pussycat,0.9957200726,0.2725138296,0.093155367,0.9669116509,0.1791943704,0.0398049165,75.919,0.1983522992,111.54542542,3386.5559082,576.72467041,530.84387207,407.14370728,8.700425148,187.0990448,229.48262024,5659.2875977,666.003479,617.11901855,452.5027771,12.817308426,241.23983765,300.27764893,9549.9755859,1225.7092285,1195.0927734,667.52929688,16.180643082,407.5145874,['Old-Time / Historic'],['Old-Time / Historic'],4.77912349311153,6.943122422819428,1.6094379124341003,1.9666666666666666,0.003861003861003861,11
18005,Antique Phonograph Music Program 01/27/2009,11,,,James McCool,153,1,Old-Time / Historic,[8],[8],1188,824,The Minstrel Boy,0.9957964501,0.1740901135,0.0225774604,0.9663692978,0.1613125436,0.0354414017,81.838,0.2758477477,150.83883667,3478.251709,541.17907715,505.05392456,0.0,10.407505035,172.92034912,215.75675964,5550.9272461,712.86035156,684.23419189,0.0,11.637858391,227.91744995,342.4536438,9420.7763672,1170.956543,1184.3261719,0.0,17.299089432,382.77755737,['Old-Time / Historic'],['Old-Time / Historic'],5.0369526024136295,6.715383386334681,0.6931471805599453,2.55,0.0012121212121212121,11
18006,Antique Phonograph Music Program 01/27/2009,11,,,J.W. Meyers,151,2,Old-Time / Historic,[8],[8],799,593,What's the Matter with the Moon Tonight,0.9957964501,0.4139482396,0.1379711273,0.9699923857,0.2049521257,0.0459373387,75.516,0.3257260954,171.16090393,3355.3879395,617.01525879,601.23095703,430.79928589,9.1065387726,122.75776672,297.81851196,5768.5249023,823.80334473,799.73840332,536.9642334,11.542551041,171.84130859,455.52062988,9593.0419922,1329.5916748,1324.2919922,818.26171875,16.472585678,276.6071167,['Old-Time / Historic'],['Old-Time / Historic'],5.0238805208462765,6.386879319362645,1.0986122886681098,2.5166666666666666,0.003367003367003367,11
18007,Antique Phonograph Music Program 01/27/2009,11,,,Selvin's Noevelty Orchestra,179,2,Old-Time / Historic,[8],[8],1023,811,My Isle of Golden Dreams,0.9957964501,0.2682642372,0.1358809273,0.9723248187,0.2988920775,0.0319624843,144.172,0.2887213633,328.66278076,3400.6120605,558.68939209,540.84515381,405.3104248,14.386742592,107.2715683,705.69976807,5503.7089844,729.09832764,719.5357666,527.44061279,22.549264908,141.27210999,921.88873291,9377.7099609,1153.4776611,1130.4931641,785.96191406,28.316617966,238.06300354,['Old-Time / Historic'],['Old-Time / Historic'],5.19295685089021,6.699500340161678,1.0986122886681098,2.9833333333333334,0.0024630541871921183,11
18008,Antique Phonograph Music Program 01/27/2009,11,,,Tim Brymn and His Black Devils Orchestra,188,5,Old-Time / Historic,[8],[8],1372,1083,Siren of the Southern Sea,0.9957964501,0.2998427172,0.1264263532,0.972238196,0.2189497042,0.0394328512,155.077,0.3197267531,202.49757385,3349.4570312,567.93847656,543.37890625,432.2437439,11.32085228,130.69979858,496.15313721,7145.0537109,671.8347168,654.33331299,463.94451904,18.246067047,173.05625916,530.55224609,10195.97168,1112.8013916,1119.7265625,742.89550781,20.379865646,296.83889771,['Old-Time / Historic'],['Old-Time / Historic'],5.241747015059643,6.988413181999592,1.791759469228055,3.1333333333333333,0.004612546125461255,11
18009,Antique Phonograph Music Program 01/27/2009,11,,,Van and Schenk,167,4,Old-Time / Historic,[8],[8],2269,1904,Ain't We Got Fun,0.9957964501,0.5823691414,0.1589324351,0.9601182628,0.3128971469,0.0466803965,81.072,0.7138092202,106.68408203,3450.4833984,671.79968262,652.69213867,452.35708618,8.7945270538,198.22654724,192.43484497,5630.5126953,914.29644775,891.63665771,597.24816895,12.835354805,291.46054077,205.44854736,9496.1425781,1377.293335,1324.2919922,979.76074219,13.72790432,513.53656006,['Old-Time / Historic'],['Old-Time / Historic'],5.123963979403259,7.552237287560802,1.6094379124341003,2.783333333333333,0.002099737532808399,11
18010,Antique Phonograph Music Program 01/27/2009,11,,,Victor Arden and Phil Ohman,167,4,Old-Time / Historic,[8],[8],1159,833,Saturday,0.9957964501,0.542592291,0.1085318835,0.9183564201,0.1871847792,0.0485147337,131.173,0.6540526833,90.431610107,3376.2072754,537.54125977,497.87664795,342.18783569,7.9875435829,204.80836487,246.3195343,5525.7568359,557.23510742,521.13287354,392.27154541,13.971280098,243.06292725,229.80323792,9410.0097656,832.0322876,775.1953125,419.89746094,13.830101967,462.76547241,['Old-Time / Historic'],['Old-Time / Historic'],5.123963979403259,6.726233402358747,1.6094379124341003,2.783333333333333,0.004796163069544364,11
18011,Antique Phonograph Music Program 04/21/2009,11,,,Sally Hamlin,170,0,Old-Time / Historic,[8],[8],799,622,Our Hired Girl,0.9957964501,0.4879084285,0.1012341064,0.7317292141,0.2330491274,0.5663985889,156.423,0.5161407985,69.223831177,3335.9401855,635.67279053,665.00799561,317.25579834,5.4651532173,190.78889465,135.28813171,5517.355957,926.53778076,915.30859375,460.68237305,8.0086641312,245.89129639,182.40835571,9410.0097656,1374.5102539,1399.6582031,581.39648438,10.524898529,426.82513428,['Old-Time / Historic'],['Old-Time / Historic'],5.14166355650266,6.434546518787453,0.0,2.8333333333333335,0.0,11
18012,Antique Phonograph Music Program 04/21/2009,11,,,Adele Rowland,181,0,Old-Time / Historic,[8],[8],10342,5607,Granny,0.9957964501,0.2301372462,0.0458957137,0.9630427938,0.2908595711,0.0335852664,100.597,0.322142625,205.13591003,3457.8654785,511.88949585,493.13168335,351.02340698,11.640343666,143.7743988,430.83181763,5661.3173828,662.07269287,639.41577148,453.98950195,18.113290787,189.52296448,356.89889526,9582.2753906,1042.2990723,1001.2939453,581.39648438,16.200586319,355.47070312,['Old-Time / Historic'],['Old-Time / Historic'],5.204006687076795,8.631949428714426,0.0,3.0166666666666666,0.0,11
18013,Antique Phonograph Music Program 04/21/2009,11,,,Arthur Collins,141,2,Old-Time / Historic,[8],[8],1377,1139,Chicken Reel,0.9957964501,0.4450133107,0.2208917597,0.9677536866,0.3552525106,0.1595883595,172.79,0.756854986,162.21365356,3354.8024902,527.65698242,497.75506592,355.63842773,9.8547544479,145.509552,367.53427124,5582.2509766,713.9621582,694.50964355,471.81124878,15.40328598,184.35064697,446.05709839,9431.5429688,1137.8911133,1119.7265625,732.12890625,18.47162056,315.14111328,['Old-Time / Historic'],['Old-Time / Historic'],4.955827057601261,7.038783541388542,1.0986122886681098,2.35,0.0017543859649122807,11
18014,Antique Phonograph Music Program 04/21/2009,11,,,Arthur Fields,176,3,Old-Time / Historic,[8],[8],1810,1208,Pay Day,0.9957964501,0.5747378401,0.214859434,0.9700169967,0.2884090605,0.0598289852,89.286,0.5177468267,249.48132324,3384.3728027,510.96121216,492.71270752,351.94656372,12.880768776,128.74333191,347.28533936,5558.2143555,776.50823975,764.09735107,512.21490479,14.556613922,181.51394653,504.98016357,9280.8105469,1154.1781006,1130.4931641,710.59570312,20.138587952,300.36322021,['Old-Time / Historic'],['Old-Time / Historic'],5.176149732573829,7.097548850614793,1.3862943611198906,2.933333333333333,0.0024813895781637717,11
18015,Antique Phonograph Music Program 04/21/2009,11,,,Cal Stewart,199,2,Old-Time / Historic,[8],[8],899,697,Train Time at Pun'kin Center,0.9957964501,0.4876049773,0.1757890446,0.9617308811,0.5779589092,0.5216707765,63.372,0.3584291659,72.97089386,3285.7001953,594.49377441,556.58416748,330.93817139,6.6786184311,207.62153625,169.70449829,5599.484375,867.43371582,847.56103516,506.46768188,10.643428802,253.75827026,184.47242737,9410.0097656,1306.1497803,1259.6923828,624.46289062,11.999097824,460.09222412,['Old-Time / Historic'],['Old-Time / Historic'],5.298317366548036,6.548219102762372,1.0986122886681098,3.316666666666667,0.0028653295128939827,11
18016,Antique Phonograph Music Program 04/21/2009,11,,,Columbia Saxophone Sextette,184,1,Old-Time / Historic,[8],[8],2297,1986,Waiting,0.9957964501,0.5146207148,0.2614832157,0.9718487908,0.3315267532,0.0425520399,102.98,0.8466502468,239.79017639,3485.5134277,477.74960327,449.02615356,353.74371338,13.104148865,142.52047729,405.34994507,5663.0883789,644.73376465,615.1105957,461.8611145,17.9635849,201.56896973,463.90234375,9410.0097656,1036.7299805,1001.2939453,699.82910156,20.195899963,346.16577148,['Old-Time / Historic'],['Old-Time / Historic'],5.220355825078324,7.594381242551817,0.6931471805599453,3.066666666666667,0.0005032712632108706,11
18017,Antique Phonograph Music Program 04/21/2009,11,,,Len Spencer and Ada Jones,268,0,Old-Time / Historic,[8],[8],1004,839,Peaches and Cream,0.9954898318,0.2383337283,0.4425640151,0.9725962293,0.5597964288,0.5573943427,172.293,0.2624561818,286.23678589,3334.951416,545.11785889,548.6585083,334.3760376,13.030080795,104.48789978,700.84368896,5626.9052734,905.43554688,907.13116455,595.41119385,20.306745529,125.43488312,905.14337158,9345.4101562,1354.2918701,1378.125,882.86132812,25.675760269,212.55462646,['Old-Time / Historic'],['Old-Time / Historic'],5.594711379601839,6.733401891837359,0.0,4.466666666666667,0.0,11
18018,Antique Phonograph Music Program 04/21/2009,11,,,Mamie Smith and her Jazz Hounds,196,2,Old-Time / Historic,[8],[8],2004,1630,Mem'ries of You Mammy,0.9957964501,0.2506312969,0.0866007154,0.9717666647,0.3119576821,0.0378323813,97.551,0.2535828573,186.68730164,3394.6296387,523.69921875,512.63580322,347.93203735,11.299809456,141.4724884,479.324646,6391.9604492,747.25488281,730.72418213,523.98718262,18.187768936,168.60173035,512.74438477,10088.305664,1145.7336426,1119.7265625,764.42871094,20.211170197,302.43289185,['Old-Time / Historic'],['Old-Time / Historic'],5.2832037287379885,7.396948602621014,1.0986122886681098,3.2666666666666666,0.001226241569589209,11
18019,Antique Phonograph Music Program 04/21/2009,11,,,Mose Tapiero,177,5,Old-Time / Historic,[8],[8],4767,3710,First Kiss Waltz,0.9956337139,0.3611060412,0.1769153449,0.9539705249,0.3352089385,0.043665703,141.537,0.1603812802,18.110635757,3411.1923828,555.82531738,480.00585938,329.5071106,4.0396552086,290.26641846,92.290534973,5657.8466797,801.39050293,757.26000977,517.53442383,6.0229296684,219.38647461,90.080627441,9442.3095703,1110.6099854,1033.59375,624.46289062,6.7743711472,410.26766968,['Old-Time / Historic'],['Old-Time / Historic'],5.181783550292085,8.219056661060598,1.791759469228055,2.95,0.0013473457289140394,11
18020,Antique Phonograph Music Program 04/21/2009,11,,,Mrs. Hardin Burley,193,1,Old-Time / Historic,[8],[8],2246,2052,A Small Boy and His Mother at the Circus,0.9957964501,0.3840711905,0.1649832483,0.9173217285,0.6191262073,0.444494534,58.531,0.1271194675,78.703918457,3369.2915039,620.3503418,649.18261719,320.25753784,5.4480171204,167.27778625,212.60093689,5507.1025391,914.92224121,926.10980225,474.37042236,10.001606941,200.4907074,243.43080139,9366.9433594,1341.8504639,1356.5917969,635.22949219,11.750906944,356.75283813,['Old-Time / Historic'],['Old-Time / Historic'],5.267858159063328,7.627057417018934,0.6931471805599453,3.216666666666667,0.0004870920603994155,11
18021,Antique Phonograph Music Program 04/21/2009,11,,,Paul Whiteman and His Orchestra,202,10,Old-Time / Historic,[8],[8],3675,2868,Gypsy Blues,0.9957964501,0.3967573453,0.2378401519,0.9726658285,0.2605867592,0.034088787,129.428,0.6051115786,394.01016235,3329.3928223,460.44760132,450.23580933,349.37207031,17.348819733,108.77579498,446.52108765,5575.3452148,697.0715332,686.74200439,473.5211792,16.261873245,157.92041016,652.31970215,9420.7763672,1066.7174072,1055.1269531,624.46289062,22.522405624,263.20431519,['Old-Time / Historic'],['Old-Time / Historic'],5.313205979041787,7.9617188159813645,2.3978952727983707,3.3666666666666667,0.003485535029627048,11
18022,Antique Phonograph Music Program 05/05/2009,9,,,Zez Confrey and His Orchestra,173,1,Old-Time / Historic,[8],[8],948,800,True Blue Sam,0.9957768707,0.3600393974,0.101190895,0.9633709673,0.2132994729,0.048578216,169.357,0.5884138737,397.86633301,3476.9316406,436.73681641,415.74130249,329.05618286,15.717990875,101.46392822,828.61102295,5514.2626953,607.67358398,600.00805664,451.39208984,23.265464783,124.23462677,714.82055664,9410.0097656,964.00201416,958.22753906,527.56347656,21.562559128,238.2244873,['Old-Time / Historic'],['Old-Time / Historic'],5.159055299214529,6.68586094706836,0.6931471805599453,2.8833333333333333,0.0012484394506866417,11
18023,Antique Phonograph Music Program 05/05/2009,9,,,Billy Murray,157,3,Old-Time / Historic,[8],[8],2666,2701,Take Me to the Cabaret,0.9957779814,0.4655354584,0.1224232486,0.9691255371,0.3660024928,0.0970135616,152.451,0.6097411141,184.96601868,3474.0014648,498.65597534,477.48077393,325.71389771,12.045214653,164.77444458,288.49942017,5616.512207,855.41802979,839.91162109,541.72753906,14.341006279,213.24217224,338.53411865,9474.609375,1237.4516602,1184.3261719,925.92773438,16.909448624,383.25750732,['Old-Time / Historic'],['Old-Time / Historic'],5.062595033026967,7.9017475185201445,1.3862943611198906,2.6166666666666667,0.0011102886750555144,11
18024,Antique Phonograph Music Program 05/05/2009,9,,,Dolly Connolly,173,3,Old-Time / Historic,[8],[8],1574,1477,My Hula Hula Love,0.9957964501,0.4607049623,0.0398962179,0.9283197677,0.2415416018,0.0465077674,85.224,0.5935592556,107.2279129,3342.4416504,497.42443848,462.92630005,314.32592773,8.7237110138,178.8828125,300.74816895,5505.9619141,614.90936279,598.89318848,392.65322876,11.649319649,137.4299469,188.6466217,9388.4765625,897.86328125,829.02832031,613.69628906,10.94417572,321.74145508,['Old-Time / Historic'],['Old-Time / Historic'],5.159055299214529,7.298445101508147,1.3862943611198906,2.8833333333333333,0.0020297699594046007,11
18025,Antique Phonograph Music Program 05/05/2009,9,,,Frances White,159,7,Old-Time / Historic,[8],[8],1615,1692,M-i-s-s-i-s-s-i-p-p-i,0.9956882218,0.4824169959,0.1234371576,0.9672140035,0.3401889249,0.0561536374,140.724,0.4759127158,74.869117737,3388.9338379,559.67108154,535.83129883,336.58886719,7.3241362572,184.59739685,281.4425354,5603.8588867,763.05456543,743.39862061,488.58203125,9.9215993881,139.24317932,252.62179565,9496.1425781,1161.1882324,1108.9599609,818.26171875,10.162938118,260.02227783,['Old-Time / Historic'],['Old-Time / Historic'],5.075173815233827,7.4342573821331355,2.0794415416798357,2.65,0.004134672179562906,11
18026,Antique Phonograph Music Program 05/05/2009,9,,,Nicholas Orlando's Orchestra,175,3,Old-Time / Historic,[8],[8],1078,1038,Velvet Lady,0.9957964501,0.2152205589,0.1290066754,0.9728700043,0.3397138367,0.0300848517,84.796,0.5377028712,365.93734741,3186.8237305,421.87353516,408.69500732,347.18585205,15.035509109,77.362602234,715.00146484,5591.8554688,668.0869751,657.44073486,476.27468872,14.359078407,86.352912903,2123.1296387,9431.5429688,1033.0582275,1022.8271484,796.72851562,31.571914673,112.51043701,['Old-Time / Historic'],['Old-Time / Historic'],5.170483995038151,6.946013991099227,1.3862943611198906,2.9166666666666665,0.0028873917228103944,11
18027,Antique Phonograph Music Program 05/05/2009,9,,,Paul Biese and his Novelty Orchestra,183,6,Old-Time / Historic,[8],[8],1798,1424,Mystery!,0.9957649547,0.5391814963,0.2645972305,0.9727235135,0.2462831933,0.032837211,102.617,0.7759229855,282.76589966,3472.4836426,420.00054932,404.77020264,321.92800903,15.71607399,144.68989563,386.26849365,5510.6772461,630.8536377,619.1036377,351.97363281,17.022148132,192.26365662,444.54620361,9399.2431641,1023.6893311,1012.0605469,592.16308594,19.72562027,343.75405884,['Old-Time / Historic'],['Old-Time / Historic'],5.214935757608986,7.261927092702751,1.9459101490553132,3.05,0.004210526315789474,11
18028,Antique Phonograph Music Program 05/05/2009,9,,,The Benson Orcehstra of Chicago,157,0,Old-Time / Historic,[8],[8],1014,1054,Bimini Bay,0.9957964501,0.4542194252,0.1964783285,0.9694409939,0.1849785578,0.0485922834,189.131,0.5644780923,121.22370911,3408.7553711,467.67913818,426.25531006,339.01416016,9.8493862152,195.74002075,252.65690613,5686.6547852,645.84899902,617.79272461,417.89630127,14.149620056,242.74336243,254.70378113,9517.6757812,1026.4146729,979.76074219,549.09667969,14.808904648,443.67160034,['Old-Time / Historic'],['Old-Time / Historic'],5.062595033026967,6.961296045910167,0.0,2.6166666666666667,0.0,11
18029,Antique Phonograph Music Program 05/05/2009,9,,,The Peerless Quartet,172,1,Old-Time / Historic,[8],[8],1764,1740,Sailor Song,0.9957964501,0.4736695626,0.1792389817,0.966089317,0.3634407855,0.0445432467,124.35,0.483656556,137.42471313,3446.810791,542.24456787,516.03137207,297.43768311,9.4237155914,171.59460449,228.94831848,5581.6772461,724.11602783,688.82098389,463.69802856,12.330933571,236.10261536,266.45001221,9539.2089844,1222.2215576,1205.859375,473.73046875,14.166349411,407.94540405,['Old-Time / Historic'],['Old-Time / Historic'],5.153291594497779,7.462214939768189,0.6931471805599453,2.8666666666666667,0.0005743825387708214,11
18030,Antique Phonograph Music Program 05/05/2009,9,,,Zez Confrey and His Orchestra,163,7,Old-Time / Historic,[8],[8],3394,2984,Kitten on the Keys,0.9957964501,0.5262734766,0.2070345389,0.9682386297,0.1518421161,0.0383527658,107.977,0.8282837697,177.26150513,3213.9768066,438.17633057,416.45196533,333.80715942,6.5983119011,72.440101624,380.18002319,5230.2802734,638.23840332,620.98608398,465.0743103,9.1932592392,95.751152039,1252.3800049,9356.1767578,985.90924072,968.99414062,764.42871094,20.643360138,129.30255127,['Old-Time / Historic'],['Old-Time / Historic'],5.099866427824199,8.001355025826703,2.0794415416798357,2.716666666666667,0.0023450586264656616,11
18040,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,3,40.7143528,-74.0059731,Gaida Hinnawi,354,0,Folk,[17],[17],410,460,Title Unknown,0.980185747,0.3237258039,0.0564252464,0.0051501155,0.6290956564,0.0691540468,174.02,0.1862219985,2.6214771271,3626.909668,1479.3662109,1383.1403809,756.87426758,1.4418929815,387.36404419,18.604440689,5659.2441406,968.00866699,870.56396484,262.18569946,3.0978527069,470.62716675,5.3423237801,9517.6757812,1881.5808105,1765.7226562,118.43261719,1.5646986961,1073.3132324,['Folk'],['Folk'],5.872117789475416,6.133398042996649,0.0,5.9,0.0,6
